painting_id,artist,artist_code,birth_year,dimensions,mean_R,mean_G,mean_B,std_R,std_G,std_B,dominant_color_0_R,dominant_color_1_R,dominant_color_2_R,dominant_color_0_G,dominant_color_1_G,dominant_color_2_G,dominant_color_0_B,dominant_color_1_B,dominant_color_2_B,color_percentage_0,color_percentage_1,color_percentage_2,texture_contrast,texture_dissimilarity,texture_homogeneity,texture_energy,texture_correlation,texture_ASM,Portrait,Landscape,Still life,Nude,Religious scene,Battle scene,Mythological figure,Cityscape,Interior,Night scene,people,figure,Animal,Plant,Building,Mountain,Abstract shape,Geometric pattern
derain_16,andre-derain,derain,1880,1458x1800,108.61582495046487,105.20922153635117,94.30063328760859,44.750920699286326,45.08191495856698,43.71097792812934,185.01580811503533,55.356480413194845,122.17760066429658,186.44156282693925,49.93388003361976,118.94611638098034,185.76156429495734,46.522134640913116,102.47115682963239,0.10383973479652492,0.30021604938271607,0.5959442158207591,0.24374771816593965,0.19053099506406132,0.9095975855821152,0.2978434310586656,0.9843661935171978,0.08877661933105985,0.8986139297485352,0.2757470905780792,0.21056301891803741,0.1877511888742447,0.10925939679145813,0.13317900896072388,0.31586381793022156,0.014628736302256584,0.006583938840776682,0.03734508529305458,0.05713815987110138,0.20946350693702698,0.1791623830795288,0.07959584146738052,0.033915724605321884,0.09552625566720963,0.29863524436950684,0.13048923015594482
derain_17,andre-derain,derain,1880,1488x1800,85.46777889784946,82.11110999103943,86.034319369773,59.3776190181739,45.72047612774882,38.936305324042664,113.10363086766944,206.50110429145508,46.988757034491506,97.472362609975,177.35160761039378,54.63135786858419,94.81403316740621,163.88094089064464,65.22860284106964,0.26392062425328555,0.1312302120669056,0.6048491636798088,0.30541611116556233,0.27052008335873384,0.8680146591072356,0.2842064449448886,0.9829236502061561,0.08085434307467447,0.060121048241853714,0.12947188317775726,0.9421316981315613,0.04112618416547775,0.22500059008598328,0.34342995285987854,0.33287313580513,0.00715630641207099,0.007153617218136787,0.18875810503959656,0.023202581331133842,0.21578767895698547,0.012756282463669777,0.04249421879649162,0.00874048937112093,0.021193671971559525,0.3507094085216522,0.35432058572769165
derain_18,andre-derain,derain,1880,1800x1487,119.511841141747,101.7740671000523,110.03232160203243,42.42087298760595,30.014313997482773,48.47894135114489,163.18554615365466,104.32220991215745,77.22438117928242,92.82611894598861,135.58813511749725,74.22916904814865,79.19234637540515,174.41044026696613,76.61811228758339,0.3872233430471494,0.3313730105357543,0.2814036464170963,0.11338178911657623,0.10844045181376921,0.9462468263910021,0.37443485213613414,0.9802116729103769,0.14026080359968,0.2959173321723938,0.40625229477882385,0.9764244556427002,0.14940603077411652,0.08651064336299896,0.48271867632865906,0.0971236303448677,0.06969550251960754,0.005191287491470575,0.0779431015253067,0.029230177402496338,0.1558878868818283,0.049628809094429016,0.03196457400918007,0.03329441323876381,0.08795769512653351,0.1754607856273651,0.017521115019917488
derain_19,andre-derain,derain,1880,1800x855,112.88920207927225,106.77113450292397,106.73365367121508,54.26225194671481,46.17083706176616,44.00090817906145,128.29692728810429,181.89617073375837,59.58449353440583,109.4753686091987,172.0178219191447,65.48520012321141,101.50389950263839,171.75497615040922,71.67822352223348,0.3242521117608837,0.2545906432748538,0.4211572449642625,0.30122134944143275,0.2553354597113361,0.8766104684819068,0.24376129856301937,0.9830085518588145,0.05948597711990274,0.13956786692142487,0.3490111231803894,0.5316641330718994,0.176595076918602,0.4660869240760803,0.37410277128219604,0.2388445883989334,0.013184694573283195,0.011609635315835476,0.2833735942840576,0.040961917489767075,0.370158314704895,0.04688698798418045,0.2402425855398178,0.014575710520148277,0.1028745174407959,0.19129331409931183,0.10323575884103775
derain_2,andre-derain,derain,1880,1367x1800,116.08397992359588,103.18165731935301,94.8797797285215,44.20930750131521,46.93494407964889,59.07347143770989,143.8328569085435,73.84625063653019,137.9126920378896,149.47031032323193,49.675739006734595,110.97438767757482,158.48278908805972,30.000881544862352,90.99862615895364,0.39801105421441924,0.37795171909290415,0.2240372266926766,0.26632376324900736,0.23319691628916925,0.8865176546857099,0.2719506975326021,0.9835355134129888,0.07402402576408729,0.38918766379356384,0.4078148901462555,0.39515551924705505,0.9402387738227844,0.1423773169517517,0.108857661485672,0.5287618637084961,0.02366272360086441,0.00415932759642601,0.08231674879789352,0.033877283334732056,0.3442314565181732,0.038776736706495285,0.03926251828670502,0.011023418046534061,0.7420635223388672,0.28821882605552673,0.10257279872894287
derain_20,andre-derain,derain,1880,1800x1430,131.98835392385394,111.55879176379176,100.59272183372184,31.459329314025847,39.24362270107338,39.68752138532041,140.004634146327,171.74284419399473,105.06623990639247,120.81323009418152,166.73202086962337,75.43853005295306,102.84569363789517,159.3196244208637,67.19584882291485,0.3005979020979021,0.2456142191142191,0.4537878787878788,0.5665603898952095,0.4001922091380107,0.8149103835507687,0.25310806383358997,0.9457464391160236,0.06418756072568221,0.06191254034638405,0.40350183844566345,0.9917888045310974,0.32504191994667053,0.1355718970298767,0.07451235502958298,0.21957023441791534,0.011131600476801395,0.007540182676166296,0.042864840477705,0.013274083845317364,0.24303139746189117,0.012380266562104225,0.03144785761833191,0.009638210758566856,0.03355472534894943,0.29083141684532166,0.01811191625893116
derain_21,andre-derain,derain,1880,1800x1418,107.96022292744084,117.00391200438803,122.33345008619338,39.42140391817198,33.775072793577124,39.100777422673424,117.33469553196716,142.0083721118093,61.489027628779816,120.43213687675123,154.07114005376187,75.85000218110923,115.02652727619804,170.1549365962069,85.57379796973103,0.41360758501802225,0.2894181946403385,0.29697422034163923,0.8406004641069517,0.5680177479848207,0.7419195666250699,0.220024464271806,0.9095019863884461,0.04845927897561988,0.02230946347117424,0.961188554763794,0.11451888829469681,0.09116734564304352,0.09998465329408646,0.09040673077106476,0.1427495777606964,0.01698278822004795,0.004513375461101532,0.17955757677555084,0.09206836670637131,0.06201924383640289,0.016796696931123734,0.05342867970466614,0.002493279054760933,0.11569785326719284,0.16963867843151093,0.019892580807209015
derain_22,andre-derain,derain,1880,1800x1359,113.02991497015779,103.61460387539857,87.33024200801243,43.77183666768198,38.407661638494076,45.81836241302929,66.98776905025858,179.04421116389474,124.13283896252833,71.27043950326855,176.20092469720632,102.34861744755547,58.344596928603266,173.98647421019274,78.72267038596523,0.3521384187719729,0.16610170877279046,0.4817598724552367,0.28781990936590873,0.258493544089039,0.8736324403154361,0.2951830413074115,0.9760460296469227,0.0872445106591645,0.027333518490195274,0.8920240998268127,0.27451932430267334,0.037558477371931076,0.24245722591876984,0.31367015838623047,0.34391865134239197,0.13244591653347015,0.005227621644735336,0.14437593519687653,0.018692567944526672,0.22214460372924805,0.004840817302465439,0.10983293503522873,0.07153034210205078,0.05274202302098274,0.18876701593399048,0.03704580292105675
derain_23,andre-derain,derain,1880,1800x682,113.41464239165852,81.1369696969697,35.17352883675464,46.52687125675679,36.86146147763605,23.651079053566857,62.69308372550829,173.65855641931253,122.87238695556049,43.086994552405194,129.3988080393612,86.6131893441986,22.05830982413952,66.57737804810458,29.269960570762017,0.34831785597914633,0.2245136852394917,0.427168458781362,0.7688941358170285,0.4538109069659346,0.7992685973061529,0.23386377882394016,0.9284361904111702,0.054747167218384706,0.037390634417533875,0.09565573930740356,0.39956650137901306,0.09277413785457611,0.09243998676538467,0.5068972110748291,0.3661946952342987,0.03203688561916351,0.023260178044438362,0.3252393901348114,0.0992608368396759,0.3527644872665405,0.19148032367229462,0.056228816509246826,0.03541111201047897,0.08199260383844376,0.11116977035999298,0.12005426734685898
derain_24,andre-derain,derain,1880,1800x1443,128.03274697774697,115.43548895048895,103.53427311927312,52.667287723350086,35.4652844401976,31.268394878486493,174.01516103175229,109.61974378804288,47.35078724703418,144.95425179420891,106.11075526110848,59.28733520642312,120.72959835413437,96.31678248362141,73.94185897593637,0.47162316162316165,0.3354558404558405,0.19292099792099793,0.3273219540090699,0.26253541161245403,0.874943815468056,0.31076741703603433,0.9708349993673339,0.09664392832655845,0.007537234108895063,0.4875089228153229,0.3870445191860199,0.07413621246814728,0.048637714236974716,0.4664936363697052,0.06340722739696503,0.011761335656046867,0.002006078837439418,0.45184439420700073,0.08337902277708054,0.1461789906024933,0.0034729924518615007,0.029019758105278015,0.005077108275145292,0.01792602799832821,0.6086700558662415,0.009623992256820202
derain_25,andre-derain,derain,1880,1800x1450,108.74618965517242,110.00538582375479,82.55417931034482,36.74886936829581,32.95064615028349,33.42310579514457,116.52635862147307,121.83661689065674,37.73427013095582,80.09810506365943,127.58270216575802,55.702291696215546,24.844181530629974,96.45896305160831,74.23462116806887,0.14858505747126438,0.7052367816091955,0.14617816091954022,0.19609432908578434,0.16692642840327546,0.919372915763107,0.42991512891724437,0.9724892807235996,0.18487531476165447,0.022517289966344833,0.5475162267684937,0.6176032423973083,0.036543384194374084,0.012704744935035706,0.10713598132133484,0.07811775803565979,0.037630368024110794,0.001538796117529273,0.08525999635457993,0.010182646103203297,0.06717817485332489,0.0032132675405591726,0.02307005599141121,0.019501537084579468,0.08109452575445175,0.7119414210319519,0.04193947836756706
derain_26,andre-derain,derain,1880,1253x1800,47.315609204575686,43.303633058437526,56.29172430610978,26.43100845725565,21.310140273900878,19.26873869323123,46.66286750318504,91.85180567263649,24.985590215771644,43.47807123627984,79.50168960801925,24.274370047474527,57.55205561880688,85.70931421516539,39.43080861444503,0.4530668617540126,0.18798173273033608,0.3589514055156513,0.10588704483877659,0.10510641213600241,0.9475246962842302,0.4469966660403461,0.9730770011911116,0.19984816987885795,0.3311571776866913,0.030659735202789307,0.3699246942996979,0.020689476281404495,0.575773298740387,0.09888367354869843,0.07634107023477554,0.0039061573334038258,0.016112182289361954,0.16814616322517395,0.09862116724252701,0.06125969439744949,0.5368499755859375,0.044551607221364975,0.010931510478258133,0.02735581248998642,0.1304047703742981,0.037583161145448685
derain_27,andre-derain,derain,1880,1795x1800,102.33813649025069,103.15462302692664,97.12649829774064,55.925824156938894,51.32002273283328,53.89085289765981,56.945870401125354,85.59175685496747,160.81836910475266,44.81260193024653,104.70784979945216,158.4635775170869,35.44240691954752,110.91250659483411,145.15561477325372,0.3433519034354689,0.3023283813060972,0.3543197152584339,0.39958161196958364,0.2275372750992784,0.8998059411102508,0.24535847404440905,0.9798943825511048,0.06023539762950962,0.4854145348072052,0.3972613513469696,0.3284624218940735,0.35967326164245605,0.8972341418266296,0.12763769924640656,0.4610019028186798,0.052241694182157516,0.021473370492458344,0.17701341211795807,0.07274996489286423,0.5176504850387573,0.06105503812432289,0.04676865413784981,0.04692819342017174,0.11770056188106537,0.20515742897987366,0.05301080644130707
derain_28,andre-derain,derain,1880,1800x1346,135.0844180287271,114.23517954432887,94.00801015354136,39.21960542003434,32.98019061730319,38.3104108603984,87.27883302418513,158.22587781050592,153.88231304936966,87.62569838410346,146.91717185436906,101.12931218860417,76.9000528707048,133.60335905569121,63.46232817755708,0.3067364206702988,0.37625103186395903,0.3170125474657421,0.359319862609323,0.27860585535960314,0.8683414265626476,0.2901281280488624,0.9518017220743706,0.08425292067215269,0.011578491888940334,0.9078790545463562,0.1765643060207367,0.022783219814300537,0.015710411593317986,0.049918726086616516,0.05755878984928131,0.01727457530796528,0.002932623028755188,0.03989877179265022,0.015538896434009075,0.1872364580631256,0.013223027810454369,0.16699165105819702,0.011345009319484234,0.04458598792552948,0.6625874042510986,0.18360836803913116
derain_29,andre-derain,derain,1880,1800x1213,110.47310021068058,117.36686314921681,97.20840111752312,47.7263356774913,35.908872776086056,42.966430248346654,157.42509906900673,108.97469538526454,54.109948202135506,110.72238215112944,147.26805139872627,83.99268933505795,51.442062239823194,133.9434384323377,103.01860154378663,0.3418512411834753,0.38204818173490884,0.27610057708161584,0.6865885687034818,0.4887307417147114,0.7744867630096354,0.2662953740463691,0.906387559619377,0.07106398052066963,0.08405614644289017,0.37896695733070374,0.31249570846557617,0.07368123531341553,0.03627141937613487,0.05153944343328476,0.0918048843741417,0.0071555799804627895,0.014443176798522472,0.09278232604265213,0.2066059112548828,0.6122576594352722,0.03566010668873787,0.1699775904417038,0.029045483097434044,0.21820056438446045,0.7988367080688477,0.13942855596542358
derain_3,andre-derain,derain,1880,1423x1800,113.55517763722963,105.02289958616382,97.56447177324901,59.181703794704326,45.1878473951571,36.58308100619474,201.39173477778587,63.556601238104314,141.37804216613463,174.42147520218268,67.96825766242186,122.27534594622334,152.67664559730056,70.66750197817095,106.3788339776922,0.21149527602092605,0.5196197392051222,0.26888498477395173,0.21262736304912205,0.19401552603521582,0.9047977555976278,0.28437120489397283,0.9882002346047891,0.08092957108006663,0.08293119817972183,0.5390279293060303,0.1497049480676651,0.30762410163879395,0.23153537511825562,0.3035981357097626,0.8227148652076721,0.026141133159399033,0.004900791682302952,0.06151318550109863,0.01713927648961544,0.28376254439353943,0.028454924002289772,0.047194525599479675,0.028707707300782204,0.12880578637123108,0.3057014048099518,0.024992093443870544
derain_30,andre-derain,derain,1880,1800x1438,111.26255833719672,110.22500231803431,107.8314236594035,49.67685271308607,32.06980635037692,37.541777613855075,54.20413445924651,135.67728876624,152.29692103885156,81.10356448292741,143.1487200872709,112.58760772635527,110.18387342083147,145.248861230461,71.25036670938579,0.367369803739762,0.3005250347705146,0.33210516148972336,0.5864731079572094,0.44582139426672884,0.7908921857440373,0.24373778654376171,0.9293042968924007,0.059590253663278345,0.19625656306743622,0.5488675236701965,0.6694279313087463,0.057066209614276886,0.01980357989668846,0.29992249608039856,0.15819334983825684,0.12737739086151123,0.010080575942993164,0.17656837403774261,0.026215888559818268,0.3993193209171295,0.003210224211215973,0.06293005496263504,0.044816240668296814,0.022892523556947708,0.5049059391021729,0.06337908655405045
derain_31,andre-derain,derain,1880,1800x1466,99.61340268303775,71.24695126572685,52.824414506593904,30.62436814992191,29.568375065138294,23.407394611951183,86.17957072165144,177.5047172093746,119.42617850200655,57.442730902734745,151.63889399574492,91.45960123813232,43.0735595518933,115.83098359865649,64.52285588766027,0.7317155525238744,0.07848870698802486,0.18979574048810066,0.5203622728799682,0.35007152366536193,0.8404924689456876,0.4008714855048807,0.9186047468929046,0.16079924017772756,0.0667002871632576,0.09718982130289078,0.9895375967025757,0.049508482217788696,0.04023852199316025,0.14170986413955688,0.11755691468715668,0.001998495776206255,0.012969095259904861,0.04376539587974548,0.009825723245739937,0.2256699800491333,0.0036900334525853395,0.10704102367162704,0.0025057420134544373,0.010702667757868767,0.03612443432211876,0.030856357887387276
